run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
48,1,true,false,[],[],[],preload,0,5056,0.0-0.0,pzr7wk8a5,"""","""","""","""","""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",html-keyboard-response,1,20843,0.0-1.0,pzr7wk8a5,15780,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",html-keyboard-response,2,58435,0.0-2.0,pzr7wk8a5,37590,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",survey-text,3,118164,0.0-3.0,pzr7wk8a5,59708,"""","{""instructions1"":""To bring water from a water source and bring it back to wooden storage bucks.""}",instructions,"""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",survey-text,4,177179,0.0-4.0,pzr7wk8a5,58989,"""","{""instructions2"":""When all 8 people collect water and store it in a wooden storage bucket.""}",instructions,"""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",survey-text,5,248895,0.0-5.0,pzr7wk8a5,71696,"""","{""instructions3"":""How they will behave in each scene, whether they stay in line or head directly to a water source.""}",instructions,"""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",survey-text,6,286303,0.0-6.0,pzr7wk8a5,37398,"""","{""instructions4"":""They didn't have to decide their strategy ahead of time.""}",instructions,"""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,7,337093,0.0-7.0,pzr7wk8a5,50779,"[""video/no_line_1_3cut.mp4""]",0,no_34,video/no_line_1_3cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,8,374205,0.0-8.0,pzr7wk8a5,37107,"[""video/yes_line_7_8cut.mp4""]",0,yes_8,video/yes_line_7_8cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,9,404701,0.0-9.0,pzr7wk8a5,30488,"[""video/yes_line_7_1cut.mp4""]",0,yes_1,video/yes_line_7_1cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,10,437521,0.0-10.0,pzr7wk8a5,32815,"[""video/yes_line_7_4cut.mp4""]",0,yes_34,video/yes_line_7_4cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,11,467845,0.0-11.0,pzr7wk8a5,30318,"[""video/no_line_1_0cut.mp4""]",1,no_8,video/no_line_1_0cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,12,498791,0.0-12.0,pzr7wk8a5,30941,"[""video/yes_line_7_0cut.mp4""]",1,yes_8,video/yes_line_7_0cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,13,527133,0.0-13.0,pzr7wk8a5,28332,"[""video/no_line_1_1cut.mp4""]",1,no_1,video/no_line_1_1cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",video-button-response,14,551555,0.0-14.0,pzr7wk8a5,24417,"[""video/no_line_1_8cut.mp4""]",1,no_8,video/no_line_1_8cut.mp4,"2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",survey-html-form,15,568338,0.0-15.0,pzr7wk8a5,16777,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no issues""},{""name"":""age"",""value"":""35""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""none, thank you.""}]",debrief,"""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
48,1,"""","""","""","""","""",html-keyboard-response,16,572756,0.0-16.0,pzr7wk8a5,4415,"<div style=""font-size:20px;"">This task is now over. The completion code is: pzr7wk8a5 Press space after you have the completion code to finish. Thank you for your participation! </div>"," ","""","""","2022-01-21 11:13:51",47.41.65.238,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,d0244c8df1d37ff3de20a19af01ecbdd
