run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
78,1,true,false,[],[],[],preload,0,6322,0.0-0.0,fqdv55wsh,"""","""","""","""","""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",html-keyboard-response,1,9019,0.0-1.0,fqdv55wsh,2690,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",html-keyboard-response,2,11140,0.0-2.0,fqdv55wsh,2120,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",survey-text,3,80083,0.0-3.0,fqdv55wsh,68911,"""","{""instructions1"":""Collect one bucket of water each level""}",instructions,"""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",survey-text,4,131211,0.0-4.0,fqdv55wsh,51099,"""","{""instructions2"":""When all 8 people collect water and store it in a bucket.""}",instructions,"""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",survey-text,5,271281,0.0-5.0,fqdv55wsh,140019,"""","{""instructions3"":""If they will stay in place or leave the line and head for the water.""}",instructions,"""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",survey-text,6,303316,0.0-6.0,fqdv55wsh,32008,"""","{""instructions4"":""They are the only one who didn't have to decide their strategy ahead of time.""}",instructions,"""","2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",video-button-response,7,334323,0.0-7.0,fqdv55wsh,30877,"[""video/yes_line_7_0cut.mp4""]",1,yes_8,video/yes_line_7_0cut.mp4,"2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",video-button-response,8,367413,0.0-8.0,fqdv55wsh,33054,"[""video/yes_line_7_4cut.mp4""]",1,yes_34,video/yes_line_7_4cut.mp4,"2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",video-button-response,9,392410,0.0-9.0,fqdv55wsh,24939,"[""video/no_line_1_3cut.mp4""]",1,no_34,video/no_line_1_3cut.mp4,"2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",video-button-response,10,420554,0.0-10.0,fqdv55wsh,28074,"[""video/no_line_1_1cut.mp4""]",1,no_1,video/no_line_1_1cut.mp4,"2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
78,1,"""","""","""","""","""",video-button-response,11,455065,0.0-11.0,fqdv55wsh,34437,"[""video/yes_line_7_1cut.mp4""]",0,yes_1,video/yes_line_7_1cut.mp4,"2022-01-21 13:43:55",72.128.220.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,"OS X",10_15_7,d0244c8df1d37ff3de20a19af01ecbdd
