run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
30,1,true,false,[],[],[],preload,0,20093,0.0-0.0,04t36qgkr,"""","""","""","""","""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",html-keyboard-response,1,21893,0.0-1.0,04t36qgkr,1789,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 15 minutes to complete. Please complete it in one sitting.</p>"," ","""","""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",html-keyboard-response,2,24405,0.0-2.0,04t36qgkr,2511,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this HIT, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this HIT, you must read all the questions fully and answer honestly. You may only complete this HIT once. If you complete this HIT multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This HIT is part of a MIT scientific research project. Your decision to complete this HIT is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this HIT voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",y,"""","""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",survey-text,3,71587,0.0-3.0,04t36qgkr,47176,"""","{""instructions1"":""to collect water from the water source and bring it back to the wooden water storage buckets.""}",instructions,"""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",survey-text,4,118879,0.0-4.0,04t36qgkr,47267,"""","{""instructions2"":""When all 8 people collect water and store it.""}",instructions,"""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",survey-text,5,152356,0.0-5.0,04t36qgkr,33471,"""","{""instructions3"":""one""}",instructions,"""","2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",survey-text,6,196538,0.0-6.0,04t36qgkr,44160,"""","{""Q0"":""morally acceptable beause it seemed like he went out of his way to go around people.""}",explanation,video/no_line_1_3cut.mp4,"2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",video-button-response,7,228028,0.0-7.0,04t36qgkr,31477,"[""video/yes_line_7_1cut.mp4""]",1,yes_1,video/yes_line_7_1cut.mp4,"2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",video-button-response,8,261275,0.0-8.0,04t36qgkr,33239,"[""video/yes_line_7_4cut.mp4""]",0,yes_34,video/yes_line_7_4cut.mp4,"2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
30,1,"""","""","""","""","""",video-button-response,9,333267,0.0-9.0,04t36qgkr,71987,"[""video/yes_line_10_1cut.mp4""]",1,yes_1,video/yes_line_10_1cut.mp4,"2022-01-21 11:15:53",68.1.228.185,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,0e004ee67082809967d4f48370ded4dc
